date,ticker,open,high,low,close,adj_close,volume
2021-03-19,NVDA,12.75,12.921500205993652,12.612500190734863,12.845749855041504,12.784233093261719,299208000
2021-03-22,NVDA,12.912750244140625,13.394499778747559,12.906749725341797,13.186249732971191,13.123099327087402,297804000
2021-03-23,NVDA,13.254249572753906,13.344499588012695,13.021249771118164,13.07075023651123,13.008155822753906,222048000
2021-03-24,NVDA,13.151249885559082,13.159250259399414,12.636750221252441,12.642999649047852,12.582451820373535,245840000
2021-03-25,NVDA,12.499500274658203,12.714750289916992,12.272000312805176,12.535249710083008,12.475218772888184,295144000
2021-03-26,NVDA,12.554499626159668,12.856249809265137,12.373499870300293,12.839249610900879,12.777762413024902,363968000
2021-03-29,NVDA,12.820249557495117,13.0625,12.699999809265137,12.948249816894531,12.88624095916748,273520000
2021-03-30,NVDA,12.842000007629395,12.975250244140625,12.704999923706055,12.871749877929688,12.810107231140137,200204000
2021-03-31,NVDA,13.01550006866455,13.470499992370605,12.982500076293945,13.348250389099121,13.28432846069336,314776000
2021-04-01,NVDA,13.572250366210938,13.869999885559082,13.511249542236328,13.811750411987305,13.74560546875,308276000
2021-04-05,NVDA,13.867500305175781,14.013999938964844,13.732999801635742,13.987500190734863,13.920516967773438,255672000
2021-04-06,NVDA,13.999750137329102,14.05424976348877,13.773500442504883,13.861499786376953,13.79511833190918,191744000
2021-04-07,NVDA,13.880749702453613,14.243499755859375,13.71150016784668,14.143500328063965,14.07576847076416,251284000
2021-04-08,NVDA,14.252750396728516,14.471500396728516,14.24899959564209,14.317000389099121,14.248437881469727,244416000
2021-04-09,NVDA,14.21399974822998,14.407999992370605,14.175000190734863,14.399999618530273,14.331039428710938,195172000
2021-04-12,NVDA,14.289750099182129,15.352499961853027,14.139249801635742,15.208999633789062,15.1361665725708,869324000
2021-04-13,NVDA,15.231499671936035,15.699999809265137,15.125749588012695,15.679499626159668,15.604413986206055,676212000
2021-04-14,NVDA,15.625,15.720499992370605,15.227499961853027,15.277000427246094,15.203840255737305,385500000
2021-04-15,NVDA,15.662500381469727,16.214250564575195,15.631500244140625,16.137250900268555,16.059972763061523,598480000
2021-04-16,NVDA,16.05299949645996,16.16575050354004,15.865249633789062,15.912500381469727,15.836295127868652,335208000
2021-04-19,NVDA,15.536499977111816,15.807499885559082,15.232999801635742,15.361749649047852,15.288183212280273,404420000
2021-04-20,NVDA,15.323249816894531,15.496999740600586,14.963000297546387,15.171250343322754,15.09859561920166,334132000
2021-04-21,NVDA,15.118749618530273,15.362500190734863,15.102250099182129,15.36050033569336,15.286941528320312,216776000
2021-04-22,NVDA,15.375,15.43850040435791,14.783499717712402,14.850250244140625,14.779133796691895,277788000
2021-04-23,NVDA,14.934249877929688,15.335000038146973,14.900250434875488,15.265250205993652,15.192145347595215,227500000
2021-04-26,NVDA,15.1850004196167,15.479000091552734,15.125,15.477999687194824,15.403876304626465,197796000
2021-04-27,NVDA,15.578499794006348,15.670499801635742,15.354499816894531,15.381750106811523,15.308087348937988,164572000
2021-04-28,NVDA,15.364500045776367,15.53225040435791,15.215499877929688,15.276749610900879,15.203590393066406,209416000
2021-04-29,NVDA,15.399999618530273,15.43649959564209,15.071499824523926,15.324749946594238,15.251358985900879,173196000
2021-04-30,NVDA,15.174500465393066,15.364999771118164,14.996999740600586,15.009499549865723,14.937621116638184,201912000
2021-05-03,NVDA,15.125,15.246749877929688,14.787500381469727,14.836750030517578,14.76569938659668,203912000
2021-05-04,NVDA,14.637249946594238,14.637499809265137,14.010250091552734,14.351249694824219,14.282522201538086,405324000
2021-05-05,NVDA,14.708999633789062,14.81350040435791,14.387499809265137,14.458499908447266,14.389262199401855,292024000
2021-05-06,NVDA,14.49524974822998,14.571249961853027,14.218000411987305,14.52299976348877,14.453449249267578,193380000
2021-05-07,NVDA,14.808250427246094,14.970749855041504,14.67175006866455,14.812250137329102,14.741313934326172,229328000
2021-05-10,NVDA,14.787249565124512,14.805999755859375,14.25,14.26574993133545,14.197432518005371,268904000
2021-05-11,NVDA,13.824999809265137,14.35474967956543,13.75,14.306249618530273,14.237737655639648,285584000
2021-05-12,NVDA,14.009499549865723,14.260250091552734,13.709250450134277,13.758500099182129,13.692612648010254,303408000
2021-05-13,NVDA,14.0337495803833,14.080750465393066,13.458999633789062,13.665249824523926,13.59980583190918,285404000
2021-05-14,NVDA,13.890000343322754,14.32800006866455,13.748499870300293,14.243000030517578,14.17479133605957,258616000
2021-05-17,NVDA,14.156999588012695,14.169249534606934,13.853500366210938,14.165499687194824,14.097663879394531,216980000
2021-05-18,NVDA,14.267000198364258,14.404250144958496,14.003999710083008,14.01574993133545,13.948631286621094,186256000
2021-05-19,NVDA,13.566499710083008,14.079500198364258,13.54325008392334,14.065750122070312,13.998390197753906,344000000
2021-05-20,NVDA,14.302499771118164,14.68375015258789,14.270500183105469,14.612500190734863,14.542521476745605,321592000
2021-05-21,NVDA,15.163749694824219,15.222000122070312,14.869500160217285,14.99174976348877,14.919955253601074,672992000
2021-05-24,NVDA,15.212499618530273,15.744999885559082,15.175999641418457,15.612000465393066,15.537238121032715,554816000
2021-05-25,NVDA,15.765999794006348,15.818499565124512,15.482500076293945,15.647749900817871,15.572813987731934,435408000
2021-05-26,NVDA,15.73425006866455,15.793749809265137,15.586250305175781,15.699999809265137,15.624814987182617,370440000
2021-05-27,NVDA,15.699749946594238,15.75,15.460000038146973,15.48799991607666,15.413829803466797,581476000
2021-05-28,NVDA,15.50100040435791,16.27750015258789,15.50100040435791,16.24449920654297,16.166709899902344,644536000
2021-06-01,NVDA,16.270000457763672,16.38825035095215,15.903249740600586,16.26449966430664,16.186609268188477,472804000
2021-06-02,NVDA,16.25225067138672,16.918750762939453,16.23550033569336,16.778249740600586,16.697895050048828,594168000
2021-06-03,NVDA,16.70075035095215,17.259000778198242,16.58300018310547,16.969749450683594,16.88848304748535,580008000
2021-06-04,NVDA,17.112499237060547,17.660999298095703,17.095500946044922,17.578250885009766,17.494068145751953,617120000
2021-06-07,NVDA,17.571250915527344,17.8125,17.192750930786133,17.618999481201172,17.534622192382812,575756000
2021-06-08,NVDA,17.527250289916992,17.62150001525879,17.250999450683594,17.457000732421875,17.373403549194336,323848000
2021-06-09,NVDA,17.515750885009766,17.575000762939453,17.25575065612793,17.35824966430664,17.279081344604492,381656000
2021-06-10,NVDA,17.350000381469727,17.492000579833984,17.176000595092773,17.424999237060547,17.34552764892578,287772000
2021-06-11,NVDA,17.47949981689453,17.939250946044922,17.443750381469727,17.82525062561035,17.743953704833984,416308000
2021-06-14,NVDA,17.9060001373291,18.039499282836914,17.662750244140625,18.018749237060547,17.936569213867188,321376000
2021-06-15,NVDA,17.915000915527344,18.016250610351562,17.72800064086914,17.78849983215332,17.707368850708008,243032000
2021-06-16,NVDA,17.79075050354004,17.954750061035156,17.58449935913086,17.81024932861328,17.729021072387695,307124000
2021-06-17,NVDA,17.774499893188477,18.834999084472656,17.756250381469727,18.657249450683594,18.572154998779297,809656000
2021-06-18,NVDA,18.784000396728516,19.375,18.583999633789062,18.638750076293945,18.553743362426758,968856000
2021-06-21,NVDA,18.43524932861328,18.536500930786133,17.822750091552734,18.427249908447266,18.34320640563965,672384000
2021-06-22,NVDA,18.471500396728516,18.9637508392334,18.38599967956543,18.886749267578125,18.800615310668945,580144000
2021-06-23,NVDA,19.007749557495117,19.15275001525879,18.90774917602539,19.057249069213867,18.970338821411133,332356000
2021-06-24,NVDA,19.227750778198242,19.420000076293945,19.08824920654297,19.20549964904785,19.117908477783203,320924000
2021-06-25,NVDA,19.280500411987305,19.345500946044922,18.894500732421875,19.0310001373291,18.944204330444336,278364000
2021-06-28,NVDA,19.361249923706055,20.078750610351562,19.319000244140625,19.985000610351562,19.893850326538086,495436000
2021-06-29,NVDA,19.88249969482422,20.0987491607666,19.656999588012695,20.026750564575195,19.935415267944336,367632000
2021-06-30,NVDA,19.999250411987305,20.162500381469727,19.863750457763672,20.002500534057617,19.911270141601562,326568000
2021-07-01,NVDA,20.125,20.45599937438965,20.018999099731445,20.211999893188477,20.11981964111328,480136000
2021-07-02,NVDA,20.440250396728516,20.505250930786133,20.287750244140625,20.48699951171875,20.3935604095459,342764000
2021-07-06,NVDA,20.737499237060547,20.841999053955078,20.350250244140625,20.69849967956543,20.60409927368164,446708000
2021-07-07,NVDA,20.853500366210938,20.875,20.332000732421875,20.371749877929688,20.278837203979492,418428000
2021-07-08,NVDA,19.85650062561035,20.132999420166016,19.70075035095215,19.90275001525879,19.81197738647461,503300000
2021-07-09,NVDA,19.962499618530273,20.080249786376953,19.754249572753906,20.050249099731445,19.958803176879883,296624000
2021-07-12,NVDA,20.239999771118164,20.53274917602539,20.1877498626709,20.512500762939453,20.418947219848633,321984000
2021-07-13,NVDA,20.40049934387207,20.46125030517578,20.11400032043457,20.25,20.157642364501953,290708000
2021-07-14,NVDA,20.357749938964844,20.417749404907227,19.752750396728516,19.84149932861328,19.751005172729492,380100000
2021-07-15,NVDA,19.811750411987305,19.847000122070312,18.85849952697754,18.966249465942383,18.879749298095703,550564000
2021-07-16,NVDA,19.030500411987305,19.156999588012695,18.072999954223633,18.160999298095703,18.078170776367188,688224000
2021-07-19,NVDA,17.915250778198242,19.04199981689453,17.86549949645996,18.77975082397461,18.69409942626953,749060000
2021-07-20,NVDA,18.729999542236328,18.83799934387207,18.163999557495117,18.61199951171875,18.527114868164062,434687000
2021-07-21,NVDA,18.881999969482422,19.527000427246094,18.742000579833984,19.40999984741211,19.32147216796875,371017000
2021-07-22,NVDA,19.642000198364258,19.886999130249023,19.275999069213867,19.5939998626709,19.504634857177734,323826000
2021-07-23,NVDA,19.6560001373291,19.700000762939453,19.25,19.558000564575195,19.468795776367188,195672000
2021-07-26,NVDA,19.31100082397461,19.441999435424805,18.913999557495117,19.29400062561035,19.206008911132812,203943000
2021-07-27,NVDA,19.264999389648438,19.621999740600586,18.740999221801758,19.20800018310547,19.120391845703125,248863000
2021-07-28,NVDA,19.319000244140625,19.645999908447266,18.9950008392334,19.503000259399414,19.414045333862305,202191000
2021-07-29,NVDA,19.518999099731445,19.85300064086914,19.327999114990234,19.66200065612793,19.572330474853516,190781000
2021-07-30,NVDA,19.417999267578125,19.6299991607666,19.26300048828125,19.499000549316406,19.410072326660156,183497000
2021-08-02,NVDA,19.700000762939453,19.961000442504883,19.361000061035156,19.75,19.659921646118164,217444000
2021-08-03,NVDA,19.739999771118164,20.222000122070312,19.219999313354492,19.815000534057617,19.724626541137695,301811000
2021-08-04,NVDA,19.989999771118164,20.31800079345703,19.827999114990234,20.27400016784668,20.181537628173828,231309000
2021-08-05,NVDA,20.5,20.732999801635742,20.341999053955078,20.636999130249023,20.542879104614258,211435000
2021-08-06,NVDA,20.52400016784668,20.56999969482422,20.209999084472656,20.365999221801758,20.273109436035156,178497000
2021-08-09,NVDA,20.445999145507812,20.507999420166016,20.14299964904785,20.295000076293945,20.202438354492188,146443000
2021-08-10,NVDA,20.32200050354004,20.43000030517578,19.834999084472656,19.93600082397461,19.84507942199707,179238000
2021-08-11,NVDA,20.042999267578125,20.048999786376953,19.43000030517578,19.698999404907227,19.609159469604492,185925000
2021-08-12,NVDA,19.8700008392334,20.02899932861328,19.6200008392334,19.905000686645508,19.814218521118164,151652000
2021-08-13,NVDA,19.905000686645508,20.214000701904297,19.85099983215332,20.187999725341797,20.095924377441406,183063000
2021-08-16,NVDA,20.135000228881836,20.28700065612793,19.452999114990234,19.950000762939453,19.859012603759766,210876000
2021-08-17,NVDA,19.684999465942383,19.770000457763672,19.267000198364258,19.45800018310547,19.369253158569336,204585000
2021-08-18,NVDA,19.5,19.634000778198242,19.0,19.040000915527344,18.953163146972656,285913000
2021-08-19,NVDA,19.493999481201172,20.4950008392334,18.761999130249023,19.79800033569336,19.707706451416016,766555000
2021-08-20,NVDA,19.990999221801758,20.864999771118164,19.933000564575195,20.81599998474121,20.721057891845703,675741000
2021-08-23,NVDA,20.97100067138672,21.996999740600586,20.950000762939453,21.95800018310547,21.857852935791016,575807000
2021-08-24,NVDA,21.753000259399414,21.958999633789062,21.53499984741211,21.792999267578125,21.693603515625,297299000
2021-08-25,NVDA,21.73699951171875,22.469999313354492,21.722000122070312,22.21299934387207,22.111692428588867,347701000
2021-08-26,NVDA,22.200000762939453,22.34000015258789,21.790000915527344,22.06800079345703,21.96735382080078,237940000
2021-08-27,NVDA,22.18400001525879,22.722000122070312,22.16699981689453,22.63599967956543,22.532760620117188,304722000
2021-08-30,NVDA,22.829999923706055,23.042999267578125,22.551000595092773,22.687999725341797,22.58452606201172,262580000
2021-08-31,NVDA,22.69499969482422,22.69499969482422,22.1200008392334,22.385000228881836,22.28683853149414,259850000
2021-09-01,NVDA,22.485000610351562,22.69700050354004,22.35700035095215,22.44099998474121,22.342592239379883,201767000
2021-09-02,NVDA,22.51799964904785,22.593000411987305,22.295000076293945,22.395999908447266,22.297786712646484,187834000
2021-09-03,NVDA,22.325000762939453,22.986000061035156,22.200000762939453,22.843000411987305,22.742826461791992,280532000
2021-09-07,NVDA,22.83300018310547,22.89900016784668,22.52199935913086,22.66200065612793,22.562618255615234,198107000
2021-09-08,NVDA,22.51300048828125,22.610000610351562,21.976999282836914,22.339000701904297,22.241039276123047,254434000
2021-09-09,NVDA,22.312000274658203,22.538000106811523,22.131000518798828,22.177000045776367,22.079750061035156,196856000
2021-09-10,NVDA,22.347999572753906,22.625999450683594,22.270000457763672,22.47800064086914,22.37942886352539,248376000
2021-09-13,NVDA,22.68400001525879,22.964000701904297,21.857999801635742,22.152000427246094,22.054861068725586,297500000
2021-09-14,NVDA,22.274999618530273,22.40999984741211,22.086000442504883,22.242000579833984,22.144468307495117,199755000
2021-09-15,NVDA,22.30900001525879,22.367000579833984,21.965999603271484,22.340999603271484,22.243030548095703,166538000
2021-09-16,NVDA,22.183000564575195,22.277000427246094,21.927000045776367,22.242000579833984,22.144468307495117,156033000
2021-09-17,NVDA,22.299999237060547,22.320999145507812,21.829999923706055,21.899999618530273,21.8039608001709,294503000
2021-09-20,NVDA,21.145999908447266,21.433000564575195,20.66200065612793,21.113000869750977,21.02041244506836,349440000
2021-09-21,NVDA,21.41699981689453,21.424999237060547,20.950000762939453,21.246000289916992,21.15283203125,204688000
2021-09-22,NVDA,21.365999221801758,21.959999084472656,21.195999145507812,21.94099998474121,21.844785690307617,268726000
2021-09-23,NVDA,22.139999389648438,22.53499984741211,21.889999389648438,22.48200035095215,22.383403778076172,248555000
2021-09-24,NVDA,22.06999969482422,22.14900016784668,21.861000061035156,22.08099937438965,21.984167098999023,217655000
2021-09-27,NVDA,21.709999084472656,21.798999786376953,21.325000762939453,21.65999984741211,21.565017700195312,245215000
2021-09-28,NVDA,21.214000701904297,21.41900062561035,20.650999069213867,20.698999404907227,20.608230590820312,343069000
2021-09-29,NVDA,20.940000534057617,21.017000198364258,20.466999053955078,20.517000198364258,20.427026748657227,218394000
2021-09-30,NVDA,20.76799964904785,21.06599998474121,20.687999725341797,20.715999603271484,20.625150680541992,221009000
2021-10-01,NVDA,20.75,20.858999252319336,20.202999114990234,20.742000579833984,20.651042938232422,240978000
2021-10-04,NVDA,20.503999710083008,20.54199981689453,19.55500030517578,19.73200035095215,19.64546775817871,345635000
2021-10-05,NVDA,19.950000762939453,20.648000717163086,19.854000091552734,20.451000213623047,20.36131477355957,279282000
2021-10-06,NVDA,20.1200008392334,20.719999313354492,20.079999923706055,20.700000762939453,20.60922622680664,297202000
2021-10-07,NVDA,21.091999053955078,21.32200050354004,20.972000122070312,21.075000762939453,20.98257827758789,256919000
2021-10-08,NVDA,21.10099983215332,21.20599937438965,20.774999618530273,20.83099937438965,20.739646911621094,151258000
2021-10-11,NVDA,20.575000762939453,21.062999725341797,20.51099967956543,20.69499969482422,20.604244232177734,163388000
2021-10-12,NVDA,20.827999114990234,21.05699920654297,20.527999877929688,20.67099952697754,20.580347061157227,162134000
2021-10-13,NVDA,20.917999267578125,20.989999771118164,20.71299934387207,20.93899917602539,20.8471736907959,180652000
2021-10-14,NVDA,21.288000106811523,21.7549991607666,21.121999740600586,21.746000289916992,21.650638580322266,243589000
2021-10-15,NVDA,21.809999465942383,21.930999755859375,21.66200065612793,21.86199951171875,21.766130447387695,226994000
2021-10-18,NVDA,21.749000549316406,22.291000366210938,21.643999099731445,22.222000122070312,22.124549865722656,189494000
2021-10-19,NVDA,22.275999069213867,22.378999710083008,22.03700065612793,22.290000915527344,22.19225311279297,161473000
2021-10-20,NVDA,22.30500030517578,22.433000564575195,21.98200035095215,22.10300064086914,22.006074905395508,146276000
2021-10-21,NVDA,22.097000122070312,22.711000442504883,22.08300018310547,22.691999435424805,22.592491149902344,187590000
2021-10-22,NVDA,22.822999954223633,23.1299991607666,22.56100082397461,22.72599983215332,22.62633514404297,249384000
2021-10-25,NVDA,22.972999572753906,23.354999542236328,22.770000457763672,23.166000366210938,23.064409255981445,230235000
2021-10-26,NVDA,23.98900032043457,25.259000778198242,23.923999786376953,24.716999053955078,24.60860824584961,485898000
2021-10-27,NVDA,24.474000930786133,25.09000015258789,24.281999588012695,24.451000213623047,24.343774795532227,245990000
2021-10-28,NVDA,24.878000259399414,24.950000762939453,24.523000717163086,24.94099998474121,24.831626892089844,234204000
2021-10-29,NVDA,25.000999450683594,25.708999633789062,25.0,25.566999435424805,25.454879760742188,292503000
2021-11-01,NVDA,25.64900016784668,25.893999099731445,25.226999282836914,25.82699966430664,25.7137451171875,265740000
2021-11-02,NVDA,25.82200050354004,26.67799949645996,25.799999237060547,26.400999069213867,26.28522300720215,294112000
2021-11-03,NVDA,26.670000076293945,26.784000396728516,26.235000610351562,26.597999572753906,26.481355667114258,239910000
2021-11-04,NVDA,27.229000091552734,31.364999771118164,27.118000030517578,29.801000595092773,29.670312881469727,1153631000
2021-11-05,NVDA,30.187000274658203,31.399999618530273,29.40999984741211,29.75200080871582,29.62153434753418,851260000
2021-11-08,NVDA,30.14900016784668,31.100000381469727,29.906999588012695,30.804000854492188,30.668914794921875,503101000
2021-11-09,NVDA,32.28200149536133,32.310001373291016,29.964000701904297,30.656999588012695,30.522560119628906,646746000
2021-11-10,NVDA,29.356000900268555,30.850000381469727,28.777999877929688,29.458999633789062,29.32981300354004,636206000
2021-11-11,NVDA,30.468000411987305,30.59000015258789,29.777000427246094,30.389999389648438,30.256729125976562,332172000
2021-11-12,NVDA,30.010000228881836,30.68000030517578,29.6299991607666,30.389999389648438,30.256729125976562,413054000
2021-11-15,NVDA,30.552000045776367,30.643999099731445,29.246999740600586,30.024999618530273,29.89333152770996,384909000
2021-11-16,NVDA,29.759000778198242,30.389999389648438,29.70599937438965,30.202999114990234,30.07054901123047,264484000
2021-11-17,NVDA,30.417999267578125,30.509000778198242,28.799999237060547,29.26099967956543,29.132678985595703,428508000
2021-11-18,NVDA,32.367000579833984,32.7599983215332,31.320999145507812,31.674999237060547,31.53609848022461,781711000
2021-11-19,NVDA,32.24300003051758,33.0880012512207,31.905000686645508,32.98500061035156,32.84034729003906,533867000
2021-11-22,NVDA,33.516998291015625,34.64699935913086,31.899999618530273,31.95599937438965,31.81586265563965,754335000
2021-11-23,NVDA,31.53499984741211,32.36000061035156,30.8799991607666,31.746000289916992,31.606786727905273,532163000
2021-11-24,NVDA,31.461000442504883,32.85499954223633,30.92799949645996,32.67399978637695,32.53071594238281,435162000
2021-11-26,NVDA,32.599998474121094,32.709999084472656,31.350000381469727,31.503000259399414,31.364852905273438,283069000
2021-11-29,NVDA,32.36600112915039,33.4119987487793,32.0359992980957,33.375999450683594,33.22964096069336,454964000
2021-11-30,NVDA,33.16899871826172,33.35300064086914,31.86400032043457,32.67599868774414,32.53269958496094,622066000
2021-12-01,NVDA,33.21900177001953,33.28900146484375,31.3799991607666,31.434999465942383,31.300979614257812,484368000
2021-12-02,NVDA,31.214000701904297,32.47800064086914,31.024999618530273,32.125999450683594,31.989028930664062,472890000
2021-12-03,NVDA,32.0,32.12900161743164,30.1299991607666,30.69300079345703,30.56214141845703,544325000
2021-12-06,NVDA,29.8799991607666,30.240999221801758,28.038000106811523,30.03700065612793,29.908939361572266,658938000
2021-12-07,NVDA,30.957000732421875,32.44900131225586,30.650999069213867,32.426998138427734,32.288753509521484,593053000
2021-12-08,NVDA,31.999000549316406,32.290000915527344,31.42099952697754,31.826000213623047,31.6903133392334,475551000
2021-12-09,NVDA,31.733999252319336,32.20500183105469,30.42799949645996,30.489999771118164,30.360010147094727,488507000
2021-12-10,NVDA,31.149999618530273,31.30500030517578,29.861000061035156,30.197999954223633,30.06925392150879,488825000
2021-12-13,NVDA,30.249000549316406,30.29400062561035,28.115999221801758,28.160999298095703,28.040939331054688,598344000
2021-12-14,NVDA,27.698999404907227,28.67799949645996,27.25,28.336999893188477,28.216190338134766,667035000
2021-12-15,NVDA,28.399999618530273,30.5,27.83799934387207,30.458999633789062,30.329143524169922,698297000
2021-12-16,NVDA,31.152000427246094,31.15999984741211,28.093000411987305,28.386999130249023,28.265972137451172,707366000
2021-12-17,NVDA,27.985000610351562,28.922000885009766,27.760000228881836,27.801000595092773,27.682476043701172,713758000
2021-12-20,NVDA,27.30500030517578,28.143999099731445,27.145000457763672,27.7189998626709,27.6008243560791,461847000
2021-12-21,NVDA,28.374000549316406,29.1200008392334,27.400999069213867,29.075000762939453,28.95104217529297,524385000
2021-12-22,NVDA,28.891000747680664,29.55500030517578,28.448999404907227,29.399999618530273,29.274660110473633,395184000
2021-12-23,NVDA,29.7549991607666,30.05900001525879,29.430999755859375,29.639999389648438,29.51363182067871,343022000
2021-12-27,NVDA,29.65999984741211,31.086999893188477,29.639999389648438,30.94499969482422,30.81307029724121,403686000
2021-12-28,NVDA,31.312000274658203,31.329999923706055,30.011999130249023,30.32200050354004,30.19272232055664,420591000
2021-12-29,NVDA,30.273000717163086,30.54800033569336,29.365999221801758,30.000999450683594,29.873092651367188,343139000
2021-12-30,NVDA,29.82699966430664,30.457000732421875,29.540000915527344,29.586000442504883,29.45986557006836,308864000
